id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29306011,Impecable 3 amb Belgrano I ZonaCabildo yJuramento,220763791,María Inés,,Belgrano,-34.56473,-58.46147,Entire home/apt,1298,2,8,2018-12-25,0.90,1,196
29306500,LOFT en el corazón de  San Telmo,84730718,Eugenia,,San Telmo,-34.6186,-58.37452,Entire home/apt,2513,1,17,2019-06-23,2.00,1,358
29306591,Privacy / comfort / excellent location. Belgrano.,176421860,Carla,,Belgrano,-34.56829,-58.46007,Entire home/apt,1382,2,19,2019-06-10,2.44,1,160
29307286,Cozy studio in commercial area II,15900304,Gabriel,,Villa Crespo,-34.59249,-58.43547,Entire home/apt,1549,1,5,2019-02-10,0.59,58,355
29307628,Pieza con baño de uso exclusivo en Belgrano R,97433384,Marucha,,Belgrano,-34.56787,-58.46329,Private room,510,1,1,2019-03-04,0.22,3,364
29308664,Cozy 1 bedroom in commercial area II,15900304,Gabriel,,Villa Crespo,-34.59365,-58.43424,Entire home/apt,1843,1,9,2019-06-18,1.03,58,324
29308792,Full house 6 Luxury rooms & private bathroom,202978181,Ruben Alberto,,Barracas,-34.6268,-58.37189,Private room,1256,3,5,2019-02-20,0.63,3,173
29309556,Small Room In Palermo Hollywood 2,42307342,Pablo,,Palermo,-34.57813,-58.43908,Private room,670,3,0,,,5,0
29309839,Beautiful and well located apartament in Recoleta,72945383,Carli,,Recoleta,-34.58538,-58.40189,Entire home/apt,1214,2,16,2019-05-19,1.88,1,48
29310850,Departamento cómodo y confortable en barrio norte,220808355,Joaquin,,Recoleta,-34.58634,-58.38818,Entire home/apt,1214,21,11,2019-05-11,2.10,2,364
29310906,Departamento con vista equipado en Núñez,207895132,Leandro,,Belgrano,-34.55153,-58.45479,Entire home/apt,1173,2,32,2019-07-14,6.81,1,149
29310910,"Cozy, light and airy apart downtown Buenos Aires",26648822,Miguel,,San Nicolas,-34.60411,-58.38788,Entire home/apt,1675,1,26,2019-07-16,2.98,2,306
29310969,Dept Bulnes (Palermo),79928469,Eduardo,,Palermo,-34.58805,-58.41163,Entire home/apt,1047,1,38,2019-07-14,4.29,1,2
29311925,Private bedroom in a cozy and lightful appartment,30199079,Marcelo,,Balvanera,-34.60807,-58.40391,Private room,838,2,1,2019-03-18,0.25,1,365
29312211,Studio con amenities. Esq.Subte,45305427,Marcelo,,Chacarita,-34.59112,-58.44991,Entire home/apt,1591,2,8,2019-07-14,0.99,3,355
29312264,"Beautiful studio in embassy area! Único, hermoso!!",37253604,Romina,,Palermo,-34.56887,-58.44129,Entire home/apt,1843,2,14,2019-06-17,1.59,4,60
29312289,Monoambiente en el corazon de San Telmo.,220784428,Shrley Nair,,Monserrat,-34.61428,-58.37406,Entire home/apt,1005,2,1,2018-11-06,0.12,1,0
29313075,Depto en Belgrano bs as,40496753,Mili,,Belgrano,-34.56453,-58.46311,Entire home/apt,1005,1,1,2018-12-27,0.15,1,0
29313861,Casita cerca de Palermo y Subte B,29476296,Laura,,Villa Crespo,-34.60219,-58.43473,Entire home/apt,1466,2,20,2019-07-07,2.47,3,324
29315276,Flat with great view and location in Palermo Soho,220849390,Daiana,,Palermo,-34.5827,-58.42589,Entire home/apt,754,2,6,2019-05-05,0.68,1,43
29315877,Palermo Hermoso depto TU HOGAR EN BUENOS AIRES,29240068,Adriana,,Recoleta,-34.59738,-58.41544,Entire home/apt,1675,7,2,2019-07-02,1.36,1,347
29315933,Apartamento amplio en San Telmo muy luminoso!,5098971,Mijal,,Monserrat,-34.61446,-58.37511,Entire home/apt,879,18,5,2019-05-20,0.57,2,346
29324523,Apartamento con terraza en Bs As Centro Recoleta,97317389,Hernan,,Retiro,-34.59368,-58.38031,Entire home/apt,2052,2,33,2019-07-11,3.78,1,151
29327136,Palermo apartment in the Live Hotel Complex,171316839,Mariana,,Palermo,-34.57856,-58.43855,Entire home/apt,3769,2,11,2019-06-30,2.73,1,162
29327397,Luminoso departamento completo en Palermo,72279874,Paula,,Palermo,-34.58411,-58.42007,Entire home/apt,1256,2,3,2018-11-18,0.35,2,173
29327991,Habitación con cocina y baño privado en Palermo.,216110579,Nicolas,,Villa Crespo,-34.58989,-58.43793,Private room,796,3,19,2019-05-22,2.60,3,0
29328462,"Studio Palermo! 
Excellent location and luminous!",7858891,Maria Sol,,Palermo,-34.59522,-58.4158,Entire home/apt,1466,3,16,2019-07-16,1.88,3,332
29330124,Dúplex moderno y luminoso con doble balcón III,197956654,Dago,,Coghlan,-34.56208,-58.46961,Entire home/apt,2219,1,1,2019-03-17,0.25,19,359
29330128,Excelente depto. en Recoleta,47709137,Maria Valeria,,Retiro,-34.59502,-58.38601,Entire home/apt,1466,1,9,2019-07-09,1.13,1,154
29330372,Apartamento Parque Patricios- Garraham,210491409,Sebastian,,Parque Patricios,-34.63473,-58.40105,Entire home/apt,1047,3,3,2019-02-10,0.48,1,242
29333032,Cozy apartment: 2 rooms groundfloor in Caballito,112778479,Magalí,,Caballito,-34.62571,-58.45271,Entire home/apt,796,1,3,2019-02-20,0.51,1,0
29333170,Habitación Individual,220739549,Mónica,,Retiro,-34.59795,-58.38042,Private room,544,3,0,,,1,365
29333985,Dos habitaciones privadas en Recoleta,120857931,Rolando,,Recoleta,-34.59187,-58.38927,Private room,1298,2,26,2019-07-10,2.98,1,154
29335004,NEW DEPARTMENT IN THE HEART OF PALERMO,101760280,Maria Marta,,Palermo,-34.59358,-58.41558,Entire home/apt,2094,3,7,2019-05-20,0.88,4,328
29335443,NEW APARTMENT IN THE HEART OF PALERMO,101760280,Maria Marta,,Palermo,-34.59405,-58.41563,Entire home/apt,2094,3,2,2019-05-19,0.71,4,328
29336175,NEW APARTMENT IN THE HEART OF PALERMO,101760280,Maria Marta,,Palermo,-34.59225,-58.41598,Entire home/apt,2094,3,7,2019-06-23,0.80,4,35
29337154,Beautiful apartment in Buenos Aires,99242308,Paula,,Villa Urquiza,-34.57947,-58.48386,Entire home/apt,2010,5,11,2019-06-23,1.31,1,359
29337670,Un departamento  para disfrutar en pleno  Almagro.,125051134,Ada,,Almagro,-34.60837,-58.42377,Entire home/apt,838,2,18,2019-07-07,2.00,1,334
29337935,Cosy home  in the heart of San Telmo.,82942325,Veronica,,San Telmo,-34.61977,-58.37024,Entire home/apt,1759,4,10,2019-07-10,1.20,2,56
29338972,lugar  feliz,204573922,Carolina,,San Telmo,-34.62162,-58.37062,Entire home/apt,1089,10,0,,,1,364
29339532,Habitación individual. Permite cama extra.,7011437,Adela,,Palermo,-34.58869,-58.41274,Private room,586,1,7,2019-05-27,0.78,2,364
29339771,Alojamiento en belgrano!,157397109,Vanessa,,Palermo,-34.56829,-58.4473,Private room,503,1,4,2019-03-27,0.49,1,90
29339775,Amplia y luminosa habitación,12082809,Candelaria,,Balvanera,-34.59857,-58.40505,Private room,544,4,3,2019-02-03,0.38,1,91
29340438,Casa en Flores - Zona residencial,119897613,Walter Y Teresa,,Parque Avellaneda,-34.6431,-58.46723,Private room,893,2,14,2019-06-21,1.76,2,128
29340820,Habitacion doble en zona residencial con parke,201004041,Analia,,Villa Del Parque,-34.61244,-58.49633,Private room,712,1,1,2019-04-01,0.28,2,365
29340884,Soda home,11773253,Florencia,,Colegiales,-34.5701,-58.45534,Entire home/apt,2178,10,1,2018-12-02,0.13,1,0
29341962,"Cómodo, práctico y acogedor depto. en Recoleta....",221058747,Maria Pia,,Recoleta,-34.59177,-58.40252,Entire home/apt,1508,3,31,2019-07-03,3.88,2,12
29350420,PISO EN LA ZONA CÉNTRICA DE LA CIUDAD,219645550,Diego José,,San Nicolas,-34.60241,-58.38401,Entire home/apt,1340,2,3,2019-04-20,0.36,1,349
29351754,LOFT PARA 3 PAX  SALGUERO y CASTEX PALERMO CHICO,676972,Fabiana,,Palermo,-34.57702,-58.40511,Entire home/apt,1573,2,13,2019-07-08,1.51,8,177
29353448,Departamento tipo Casa En  Colegiales,101900135,Juan,,Chacarita,-34.57926,-58.45727,Entire home/apt,1591,7,0,,,2,21
29353666,Palermo Hollywood 2 ambientes amplios elegantes,221135990,Beatriz,,Palermo,-34.58178,-58.43316,Entire home/apt,2052,2,25,2019-06-29,3.14,1,318
29355050,Amazing flat in Recoleta - Buenos Aires,36067657,Gabs,,Recoleta,-34.5952,-58.39833,Entire home/apt,5025,7,0,,,1,90
29355412,Apartament,172359587,Verónica,,Palermo,-34.58799,-58.42687,Entire home/apt,2303,10,3,2019-02-28,0.39,1,355
29356306,"Loft amplio y luminoso en Boedo, Quincho Parrilla",50049496,Estefania,,Boedo,-34.62476,-58.42121,Entire home/apt,1913,12,4,2019-04-24,0.77,3,162
29356693,Spacious and comfortable apartment in caballito,53296945,Natalia,,Caballito,-34.61563,-58.44151,Entire home/apt,1382,3,9,2019-03-09,1.20,1,178
29356771,Studio amplio moderno a estrenar en Recoleta,6062813,Joaquin,,Recoleta,-34.59311,-58.39202,Entire home/apt,1675,3,26,2019-06-30,2.97,23,158
29357822,Departamento Alto Palermo,49831791,Gonzalo Martin,,Palermo,-34.58472,-58.40884,Entire home/apt,1884,3,22,2019-07-14,2.59,1,212
29358544,Departamento relajado y confortable,11080495,Laura,,Balvanera,-34.60022,-58.40819,Entire home/apt,963,3,4,2018-11-20,0.47,2,365
29358683,"Recoleta Apartment, zona Patio Bullrich",17189992,Pedro,,Retiro,-34.5894,-58.38187,Entire home/apt,4606,7,2,2019-07-12,0.30,1,266
29358989,Cosy practical apartment in Palermo,90108244,Malena,,Palermo,-34.58258,-58.40695,Entire home/apt,1424,2,2,2019-03-12,0.44,1,0
29359568,City Park Buenos Aires Suites,73536121,Romulo,,Palermo,-34.57323,-58.42359,Entire home/apt,3015,2,2,2019-03-22,0.26,8,332
29359897,Studio,221140995,Top Rentals,,Palermo,-34.57619,-58.43976,Entire home/apt,4188,1,0,,,2,363
29360103,Apartamento Estúdio equipado Bellini Esmeralda,38398191,Martin,,Retiro,-34.59809,-58.37727,Entire home/apt,3141,1,2,2018-12-21,0.26,4,349
29360735,Barato-3/4PAX-cocina completa-Recoleta,2597734,BairesApartments,,Recoleta,-34.59818,-58.38761,Entire home/apt,2848,10,2,2019-03-28,0.29,53,337
29360972,"Habitación, super luminosa,excelente ubicación.",53286161,Marcelo,,Colegiales,-34.57887,-58.45129,Private room,503,2,10,2019-03-30,1.20,1,0
29361372,Your sunny home in Buenos Aires,33601281,Constanza,,Palermo,-34.5789,-58.41164,Entire home/apt,134211,5,1,2019-03-25,0.26,1,288
29361474,Depto en congreso de 3 amb. p/ 3 personas.,220190184,Silvina,,Balvanera,-34.61155,-58.39547,Entire home/apt,963,15,0,,,1,74
29362372,Private/Shared Rooms Heritage Site in Recoleta,221210750,Marcela,,Retiro,-34.5933,-58.37942,Private room,1089,7,0,,,1,364
29363612,Depto con Pileta en Palermo Soho ; para 2 a 3 pax,49480723,Delia Concepcion,,Palermo,-34.59159,-58.42554,Entire home/apt,3141,2,3,2019-04-21,0.35,27,362
29363911,Grace's apartment,221222635,Graciela,,Mataderos,-34.64514,-58.49955,Entire home/apt,1913,1,0,,,1,360
29364865,Hermoso Departamento en el Corazón de Buenos Aires,49027157,Yamila,,Almagro,-34.60244,-58.4326,Entire home/apt,1508,2,4,2018-12-17,0.52,2,0
29365313,Lindo departamento en San Telmo,221239208,Romina,,Barracas,-34.62757,-58.37089,Entire home/apt,838,2,7,2019-03-05,1.11,1,0
29365349,Belleza en Palermo/Belgrano,221238402,Lucía,,Palermo,-34.56416,-58.44009,Entire home/apt,1508,1,20,2019-06-17,2.49,1,160
29365405,"Estudio cool, mágico jardín enorme,  luz natural.",180474445,Claudia,,Palermo,-34.59287,-58.42821,Entire home/apt,18844,2,1,2019-04-22,0.35,4,365
29366544,Parlemo las canitas,152215493,Denise,,Palermo,-34.56738,-58.4322,Entire home/apt,5025,5,10,2019-07-10,1.22,1,285
29366558,Casa Bogota,201169610,Analia,,Caballito,-34.61726,-58.44251,Entire home/apt,1020,5,0,,,1,197
29366908,"Ubicacion , confort, espacio , estilo y seguridad.",62690471,Virginia,,Palermo,-34.58276,-58.41537,Entire home/apt,4104,2,27,2019-07-04,3.29,1,216
29367055,Departamento en Alquiler Ñuñez/Belgrano,221140697,Italo Mateo,,Belgrano,-34.55414,-58.45119,Private room,712,3,1,2018-11-11,0.12,1,364
29369349,DEPARTAMENTO GOLD SOHO EN LA MEJOR ZONA DE PALERMO,146045580,Juan Martin,,Palermo,-34.58308,-58.42814,Entire home/apt,1508,2,25,2019-06-28,2.86,1,153
29378818,Nuevo studio - Zona Alto Palermo!,31035769,Yanina,,Recoleta,-34.59173,-58.40609,Entire home/apt,3350,2,12,2019-04-20,1.41,10,353
29380093,Sweet Home B.A.,4942194,Bianca,,Palermo,-34.57772,-58.40467,Private room,2094,7,1,2018-11-18,0.12,3,365
29381795,Espacioso dúplex con 2 terrazas en Palermo Soho,153651,Fernando,,Palermo,-34.58885,-58.42889,Entire home/apt,4983,4,22,2019-07-15,2.69,4,117
29383248,Casa Congreso,125688148,Enrique,,Balvanera,-34.607,-58.39482,Private room,1089,3,8,2019-04-18,0.95,2,13
29383381,¡SUPER luminous and spacious apartment!,4313299,Natalia,,Chacarita,-34.58298,-58.44693,Entire home/apt,1968,40,0,,,1,318
29384018,Palermo Studio Apart 12,221189395,Mariana,,Palermo,-34.58899,-58.43326,Entire home/apt,1005,5,4,2019-04-01,0.50,5,365
29386671,Beautiful apartment in Puerto Madero!!,20912177,Sebastian,,Puerto Madero,-34.61562,-58.36324,Entire home/apt,4606,2,6,2019-05-11,0.71,2,179
29387312,SPACIOUS MODERN APT,52746,Sol,,Retiro,-34.59147,-58.37964,Entire home/apt,8375,4,1,2019-03-09,0.23,1,83
29389245,"Departamento luminoso, comodo, muy bien ubicado",179005809,Sofía Y Pablo,,Villa Ortuzar,-34.58162,-58.47256,Entire home/apt,1020,2,20,2019-07-03,3.51,1,325
29391216,Eco House - Habitación Aristóteles - 6 camas,180513181,Eco,,Palermo,-34.58167,-58.44259,Shared room,586,1,1,2018-11-25,0.13,19,365
29391222,Eco House - Habitación Siddharta - Hay 3 camas,180513181,Eco,,Palermo,-34.58181,-58.44224,Shared room,586,1,1,2019-04-08,0.30,19,174
29391542,Habitación con baño privado,159607810,Manuela,,Villa Ortuzar,-34.58538,-58.46653,Private room,680,1,2,2019-07-06,0.61,1,176
29391878,Eco House - Habitación Aristóteles - 6 camas,180513181,Eco,,Palermo,-34.583,-58.44267,Shared room,586,1,0,,,19,357
29391886,Eco House - Habitación Aristóteles - 6 camas,180513181,Eco,,Palermo,-34.58149,-58.44062,Shared room,586,1,0,,,19,365
29391892,Eco House - Habitación Aristóteles - 6 camas,180513181,Eco,,Palermo,-34.58179,-58.44221,Shared room,586,1,3,2019-03-09,0.46,19,324
29392467,MI CASA ES TU CASA,221428552,Guadalupe,,Recoleta,-34.59427,-58.39688,Private room,628,2,3,2019-03-04,0.38,1,135
29393985,"Hermoso depto, cómodo, luminoso y bien ubicado",58475814,Raúl,,Colegiales,-34.57217,-58.44256,Entire home/apt,1256,6,4,2019-01-22,0.54,1,199
29394595,Hermosa habitación en Palermo. COMPARTIDA,174594975,Joselyn,,Villa Crespo,-34.59643,-58.43006,Shared room,586,2,6,2018-12-03,0.68,4,90
29395201,Departamento ORO,221374855,Departamento,,Recoleta,-34.58905,-58.39966,Entire home/apt,1047,2,36,2019-07-11,4.35,1,106
29395973,"Departamento en Belgrano, 3 Amb. 300 mts subte D!",53078466,Gabriela,,Colegiales,-34.57152,-58.44664,Entire home/apt,1675,2,17,2019-07-15,2.17,3,156
29397941,Apt in Recoleta Fully equipped Excellent location,69159978,Sofia,,Recoleta,-34.5929,-58.40456,Entire home/apt,4188,5,0,,,2,0
29405847,Recoleta 3 room apartment,50819655,Lucia,,Recoleta,-34.58931,-58.39052,Entire home/apt,4020,4,5,2019-02-22,0.78,2,11
29408055,Las mejores vistas de Palermo-20%OFERTALANZAMIENTO,221525506,C&C,,Palermo,-34.58271,-58.43227,Entire home/apt,2010,1,11,2019-07-06,1.23,5,90
29409418,Relax&Green alojamiento exclusivo en PALERMO -20%,221525506,C&C,,Palermo,-34.57393,-58.42205,Entire home/apt,2010,10,13,2019-04-22,1.44,5,168
29409487,Lumiere Puerto Madero-River view,172257719,Tomas,,Puerto Madero,-34.6165,-58.36265,Entire home/apt,3769,3,17,2019-03-24,2.02,1,0
29410629,Excellent apartment very bright in Palermo.,42986411,Mariana,,Palermo,-34.57981,-58.41596,Entire home/apt,5444,5,8,2019-07-10,1.23,1,254
29411277,"STUDIO + TERRACE IN PALERMO, bright and quiet",221549848,Sylvia,,Palermo,-34.59547,-58.42596,Entire home/apt,796,10,6,2019-06-06,0.79,1,152
29411392,Reconfortante estadía en Palermo Soho,221547836,Analía Melina,,Palermo,-34.58344,-58.42564,Entire home/apt,1675,1,17,2019-07-03,1.96,1,160
29411512,"2 Apartments, 4 guests. Buenos Aires, Obelisco",124742718,Marcelo,,San Nicolas,-34.60324,-58.37625,Entire home/apt,2722,1,10,2019-04-22,1.28,9,323
29412712,Único departamento doble en San Telmo,4475935,Macarena,,Constitucion,-34.61869,-58.37777,Entire home/apt,2094,5,0,,,3,156
29412762,Apartamento completo en Palermo,221560761,Cheli,,Palermo,-34.58447,-58.43878,Private room,838,1,42,2019-04-05,4.81,1,15
29413959,beautiful room,221563770,Luciano,,Almagro,-34.6076,-58.41445,Private room,850,5,0,,,1,89
29414155,Perfecto estudiantes!,13124061,Aru,,San Nicolas,-34.59932,-58.3802,Entire home/apt,838,4,6,2019-04-02,0.75,5,336
29414430,Izu's,221571146,Guadalupe,,Recoleta,-34.59363,-58.41362,Shared room,503,1,1,2018-12-13,0.14,1,364
29414842,Excelente depto en Esmeralda y Arroyo!! Retiro.,214992826,Silvina,,Retiro,-34.59115,-58.37728,Entire home/apt,1131,3,3,2019-05-12,0.84,1,350
29415561,"Duplex luminoso, bien ubicado.",221584532,Sebastian,,Balvanera,-34.60567,-58.41107,Entire home/apt,1173,3,4,2019-05-23,0.47,1,0
29415567,Sunny studio apartment in prime location,221580598,Stevie,,Recoleta,-34.59358,-58.40195,Entire home/apt,2052,2,1,2018-11-26,0.13,1,0
29416572,Into the Trees,1637542,Florencia,,Palermo,-34.58524,-58.42704,Entire home/apt,1675,2,22,2019-07-14,3.49,1,311
29416729,Bustamante Place,178069226,Agustin,,Recoleta,-34.58636,-58.40586,Entire home/apt,2931,7,1,2019-02-10,0.19,10,336
29417033,INCREÍBLE VISTA A LOS JARDINES CON BALCÓN TERRAZA,214610742,Julia,,Recoleta,-34.58766,-58.38501,Private room,3811,4,0,,,13,0
29417386,Depto de 2 amb para 4 o 5 pax con cochera incluida,65803639,Ivan Y Sole,,Villa Pueyrredon,-34.58504,-58.50424,Entire home/apt,2094,3,29,2019-07-14,3.32,1,64
29417570,Sunny apt w/twin beds & pool view in Palermo Soho,7986525,Matias,,Palermo,-34.59218,-58.42778,Entire home/apt,1549,2,9,2019-03-30,1.05,10,63
29418182,Depto en Recoleta Muy buena ubicación,204071040,Ana Maria,,Recoleta,-34.59131,-58.39488,Entire home/apt,1089,1,61,2019-07-13,6.80,2,357
29419189,1 bedroom flat in San Cristobal,104415834,David,,Constitucion,-34.62433,-58.39089,Entire home/apt,963,2,4,2019-06-23,1.09,1,355
29420045,Monoambientes exclusivos independientes,127281352,Gian,,Caballito,-34.60749,-58.45033,Entire home/apt,1508,1,0,,,1,0
29420149,11- Studio in the terrace by stair near Palermo,22694851,Cristian,,Villa Crespo,-34.594,-58.44392,Entire home/apt,963,1,22,2019-07-09,2.52,13,351
29422173,"Belgrano ,super amplio y luminoso-",53636796,Sol,,Belgrano,-34.56586,-58.46102,Entire home/apt,2976,2,0,,,2,0
29422339,#43 - Departamento en OFERTA 20% para 30 noches!!!,73350585,Maria Elena,,Constitucion,-34.61952,-58.38271,Entire home/apt,1466,4,2,2019-04-01,0.28,20,350
29422402,Luminoso departamento en Villa Crespo,221634305,Manuel,,Villa Crespo,-34.60024,-58.43453,Entire home/apt,1256,2,3,2019-07-08,3,1,2
29428250,Cuarto con baño privado excelente calidad,221671390,Carla,,Belgrano,-34.55843,-58.45245,Private room,796,30,0,,,1,89
29428386,Cozy Studio with Balcony in Palermo Hollywood,16133446,Luis & Florencia,,Palermo,-34.58123,-58.43217,Entire home/apt,2010,2,6,2019-04-30,0.71,38,140
29428541,IMPERDIBLE LOFT EN RECOLETA,214610742,Julia,,Recoleta,-34.58798,-58.38593,Private room,3811,4,0,,,13,0
29428955,Incredible loft - Recoleta,55714151,Sebastian,,Recoleta,-34.59503,-58.39083,Entire home/apt,1884,2,33,2019-07-07,3.93,1,74
29428961,HERMOSO LOFT CON GENEROSAS MEDIDAS,214610742,Julia,,Recoleta,-34.58926,-58.38606,Private room,3811,4,0,,,13,0
29429337,LOFT AL CONTRAFRENTE EN RECOLETA,214610742,Julia,,Recoleta,-34.58809,-58.38466,Private room,3392,4,0,,,13,0
29429846,Habitación privada en el corazón de la capital,112122839,Nati,,Monserrat,-34.60944,-58.37851,Private room,1005,2,1,2019-01-14,0.16,2,88
29430233,"La Porteñita, best apartment in BA",4949715,Ana,,Villa Urquiza,-34.57137,-58.47412,Entire home/apt,2423,2,1,2018-11-25,0.13,1,29
29430370,CÁLIDO Y ACOGEDOR LOFT EN RECOLETA,214610742,Julia,,Recoleta,-34.58813,-58.38616,Private room,3392,4,0,,,13,0
29430634,Habitación con baño privado en pleno centro,112122839,Nati,,Monserrat,-34.6093,-58.38004,Private room,1005,2,2,2019-05-04,0.42,2,90
29430701,IMPECABLE LOFT AL CONTRAFRENTE EN RECOLETA,214610742,Julia,,Recoleta,-34.58914,-58.38641,Private room,3392,4,0,,,13,0
29431038,IMPECABLE LOFT AL FRENTE EN RECOLETA,214610742,Julia,,Recoleta,-34.58799,-58.38421,Private room,3811,4,0,,,13,0
29431801,EXCELENTE DÚPLEX EN RECOLETA,214610742,Julia,,Recoleta,-34.58813,-58.38646,Entire home/apt,5402,4,0,,,13,0
29432326,Bright loft in the heart of Palermo Hollywood,20174177,Daniel,,Palermo,-34.57802,-58.43216,Entire home/apt,1968,7,2,2018-11-29,0.24,6,364
29433370,Duplex acogedor con vista preciosa muy luminoso!,203635774,Claribel,,Constitucion,-34.6236,-58.38238,Entire home/apt,1089,7,1,2018-11-18,0.12,2,365
29433983,Apartamento céntrico en BA a mts de Av 9 de Julio,210115472,Luz,,San Nicolas,-34.60773,-58.38749,Entire home/apt,1466,4,12,2019-07-10,1.43,2,254
29434870,Habitación individual compartida - Congreso,214855004,Maximiliano,,Balvanera,-34.60871,-58.39533,Private room,1047,1,0,,,3,344
29435380,Habitación doble compartida - Congreso,214855004,Maximiliano,,Balvanera,-34.60825,-58.3969,Private room,1047,2,0,,,3,344
29436295,Estudio en pleno San Telmo BA,42295586,Viviana,,San Telmo,-34.61706,-58.37376,Entire home/apt,1047,1,13,2019-07-14,11.82,1,287
29438720,La casa de los Walli,106276386,Patricia,,Floresta,-34.61901,-58.49368,Entire home/apt,850,3,0,,,1,135
